ticker,year,marketcap,eps,earnings_rate,price,price_rate,pe_ratio,roe,sh_equity,sh_return,real_change
LSCC,2023,9523,1.88,-0.6096,69.01,0.4232,36.76,43.0,692,0.62,6.15
LSCC,2022,8892,1.3,-0.5287,64.91,0.4479,49.71,40.1,487,1.04,6.32
LSCC,2021,10553,0.7,-0.8196,77.03,0.5109,110.01,24.1,411,-0.61,-15.74
LSCC,2020,6239,0.35,-1.0866,46.21,0.3976,131.64,12.9,384,-2.92,66.68
LSCC,2019,2568,0.33,-1.0553,19.45,0.2412,59.05,14.3,327,-8.46,137.55
LSCC,2018,882,-0.21,-1.7828,6.94,0.1807,-33.51,-10.6,258,-3.17,180.13
LSCC,2017,713,-0.58,-1.804,5.8,0.2485,-10.1,-29.3,217,-2.24,19.81
LSCC,2016,892,-0.45,-1.9312,7.43,0.2142,-16.48,-19.4,270,-2.22,-22.02
LSCC,2015,763,-1.36,-10.5925,6.52,0.1417,-4.79,-45.7,305,2.38,13.98
LSCC,2014,817,0.41,-10.2353,6.92,0.205,16.82,11.4,440,-2.7,-5.81
LSCC,2013,625,0.19,-10.3721,5.39,0.1458,27.99,6.0,385,0.1,28.5
LSCC,2012,447,-0.25,-10.2255,3.82,0.0543,-15.08,-8.0,357,3.26,41.03
LSCC,2011,697,0.66,-10.1252,5.91,0.1034,8.91,22.1,393,-0.83,-35.32
LSCC,2010,714,0.49,-10.0997,6.1,0.0441,12.51,19.4,318,-4.12,-3.21
LSCC,2009,311,-0.06,-9.2611,2.7,-0.0881,-44.76,-2.8,253,-0.08,125.66
LSCC,2008,172,-0.33,-8.8378,1.5,-0.1094,-4.5,-14.2,254,-0.33,80.81
LSCC,2007,365,-2.09,-8.7729,3.17,-0.061,-1.52,-52.2,286,0.09,-52.88
EMN,2024,10100,7.54,0.0651,84.87,0.0461,11.37,16.8,5458,4.99,
EMN,2023,10649,7.54,0.0795,89.49,0.0397,11.91,16.8,5458,4.69,-5.16
EMN,2022,9772,6.42,0.0258,81.43,0.0218,12.32,14.6,5153,14.55,9.89
EMN,2021,16255,6.35,0.2192,121.31,0.0785,18.97,14.3,5704,3.06,-32.87
EMN,2020,13585,3.53,0.0952,100.63,0.1392,28.42,7.9,6023,3.08,20.55
EMN,2019,10778,5.52,0.1941,79.25,0.1009,14.2,12.8,5958,6.1,26.98
EMN,2018,10238,7.65,0.4632,73.13,0.1354,9.48,18.8,5803,5.67,8.37
EMN,2017,13316,9.56,0.4202,92.47,0.2591,9.62,27.8,5403,4.36,-20.92
EMN,2016,11037,5.8,0.3683,75.08,0.1799,12.92,19.5,4532,3.75,23.16
EMN,2015,10032,5.71,0.3379,67.33,0.1708,11.83,22.6,3941,2.45,11.51
EMN,2014,11267,5.03,0.294,75.62,0.1993,15.0,20.0,3510,5.4,-10.96
EMN,2013,12421,7.57,0.5864,80.66,0.1945,10.66,33.8,3796,1.14,-6.25
EMN,2012,10437,3.0,0.2203,68.22,0.2256,23.88,17.3,2943,-9.88,18.24
EMN,2011,5374,4.63,-0.3467,38.94,0.1504,8.32,34.4,1870,7.13,75.17
EMN,2010,6065,2.95,-0.5543,42.12,0.152,14.27,25.4,1627,2.9,-7.54
EMN,2009,4380,0.94,-0.9657,30.21,0.0864,32.21,8.7,1513,2.67,39.43
EMN,2008,2300,2.29,-0.308,15.86,-0.0123,6.65,19.0,1553,16.07,90.43
EMN,2007,4950,1.81,-0.4147,30.56,0.0483,16.5,14.4,2082,4.43,-48.09
EMN,2006,4880,2.49,-0.3995,29.58,0.0175,11.93,21.8,2029,2.01,3.31
UTHR,2024,10091,19.28,-0.6008,214.7,0.1021,11.84,17.1,5712,-2.05,
UTHR,2022,12674,15.98,-0.5218,275.52,0.1409,17.43,16.3,4797,-2.54,-22.07
UTHR,2021,9731,10.6,-0.6279,216.24,0.2411,20.45,12.8,3959,-6.05,27.41
UTHR,2020,6746,11.65,-0.5753,153.32,0.2044,13.1,16.2,3395,-1.83,41.04
UTHR,2019,3865,-2.39,0.2006,87.84,0.0941,-36.99,-4.0,2780,0.45,74.54
UTHR,2018,4747,13.54,0.8251,107.89,0.137,8.06,22.6,2789,2.0,-18.58
UTHR,2017,6393,9.5,0.6246,145.3,0.2427,15.3,20.9,2102,4.06,-25.75
UTHR,2016,6084,16.29,0.1157,138.27,0.197,8.52,39.6,1851,8.59,5.08
UTHR,2015,7146,14.17,0.0126,155.35,0.2982,10.97,50.2,1589,5.54,-10.99
UTHR,2014,6152,7.06,-0.0739,128.17,0.2513,18.09,27.7,1242,-1.82,21.21
UTHR,2013,5680,3.49,0.1772,113.6,0.2908,32.54,14.4,1259,0.09,12.82
UTHR,2012,2714,5.84,-0.0587,52.19,0.2724,8.91,29.1,1084,10.3,117.66
UTHR,2011,2756,3.81,-0.1671,48.35,0.3045,12.65,22.0,948,0.2,7.94
UTHR,2010,3598,1.89,-0.3252,64.25,0.4046,33.97,13.1,883,-6.03,-24.75
UTHR,2009,2835,0.37,-0.8752,53.49,0.3441,145.65,3.1,653,-22.56,20.11
UHS,2024,10077,9.62,0.036,146.04,0.0349,17.02,11.2,6065,5.2,
UHS,2022,10061,9.23,0.0434,137.82,0.0688,14.89,11.5,5921,12.38,5.97
UHS,2021,10422,11.99,0.0957,125.57,0.1337,10.51,15.6,6090,2.81,9.76
UHS,2020,11685,11.06,0.1027,137.47,0.1714,12.38,16.1,6317,3.98,-8.66
UHS,2019,12565,9.16,0.1662,141.18,0.1619,15.42,15.0,5504,5.42,-2.63
UHS,2018,10783,8.35,0.1483,115.95,0.1846,13.83,14.7,5389,2.97,21.76
UHS,2017,10758,7.86,0.1782,112.06,0.2502,14.3,15.5,4990,2.49,3.47
UHS,2016,10314,7.22,0.1892,106.33,0.2146,14.68,16.0,4533,2.7,5.39
UHS,2015,11766,6.89,0.1475,118.85,0.2186,17.29,16.6,4250,0.15,-10.53
UHS,2014,11011,5.52,0.1286,111.22,0.2333,20.19,15.3,3736,-0.89,6.86
UHS,2013,7985,5.21,0.1678,81.48,0.1948,15.64,16.8,3250,-1.49,36.5
UHS,2012,4700,4.57,0.1344,48.45,0.1005,10.6,17.2,2713,2.04,68.16
UHS,2011,3751,4.09,0.1369,38.67,0.0925,9.42,18.1,2296,-0.08,25.3
UHS,2010,4223,2.37,0.14,43.54,0.1132,18.35,12.1,1979,0.81,-11.18
UHS,2009,3001,2.65,0.1605,30.62,0.0405,11.53,15.4,1751,3.7,42.17
UHS,2008,1903,1.96,0.1488,18.84,0.2127,9.55,13.0,1544,6.01,62.53
UHS,2007,2749,1.59,0.1274,25.69,0.2057,16.14,11.3,1517,8.32,-26.66
UHS,2006,3008,2.38,0.1858,27.6,0.217,11.59,18.3,1402,8.16,-6.9
CLH,2024,10074,6.69,-0.6728,186.56,0.1995,27.97,17.7,2186,-0.07,
CLH,2022,6171,7.59,-0.8034,114.28,0.1076,14.99,23.3,1922,0.5,63.25
CLH,2021,5429,3.73,-0.9466,98.71,0.1006,26.71,14.2,1514,1.67,15.77
CLH,2020,4204,2.43,-1.0008,76.44,0.0519,31.18,10.6,1342,0.78,29.14
CLH,2019,4786,1.75,-1.0458,85.46,0.1221,48.96,8.0,1270,0.37,-10.56
CLH,2018,2764,1.17,-0.816,49.36,0.0783,42.11,5.6,1170,1.5,73.15
CLH,2017,3086,1.77,-0.8175,54.14,0.0809,30.63,9.0,1188,0.58,-8.83
CLH,2016,3194,-0.69,-0.3915,55.07,0.1161,-80.1,-3.6,1084,1.54,-1.69
CLH,2015,2399,0.76,-0.1857,41.36,0.0853,54.39,3.9,1096,3.11,33.14
CLH,2014,2880,-0.47,0.1907,48.0,0.1608,-101.68,-2.0,1263,0.69,-13.83
CLH,2013,3637,1.58,-0.0824,59.62,0.2995,38.06,6.6,1476,-12.29,-19.49
CLH,2012,2939,2.41,-0.1154,54.43,0.3659,22.66,11.9,1432,-1.42,9.55
CLH,2011,3382,2.4,-0.1506,63.81,0.3351,26.57,14.9,900,-0.74,-14.71
CLH,2010,2216,2.48,-0.9081,41.81,0.6842,16.98,18.4,780,-6.15,52.62
CLH,2009,1563,0.74,-1.2186,31.26,0.7429,42.61,7.0,613,-9.04,33.75
CLH,2008,1505,1.28,-1.6203,33.44,0.8022,26.18,15.7,429,-10.84,-6.53
CLH,2007,1029,1.11,-1.7009,25.73,0.748,23.39,25.8,202,1.93,30.01
CLH,2006,952,1.19,-1.7751,24.41,0.7367,20.52,31.2,173,-14.69,5.39
PAG,2024,10028,16.87,0.2341,149.67,0.1616,8.84,26.7,4523,11.14,
PAG,2022,8195,18.55,0.271,110.74,0.127,5.94,33.4,4148,8.51,35.15
PAG,2021,8395,14.89,0.2882,104.94,0.1838,7.07,31.4,4070,2.75,5.53
PAG,2020,4771,6.74,0.1619,58.9,0.1615,8.78,18.4,3303,3.7,78.16
PAG,2019,4071,5.28,0.2048,49.65,0.1513,9.34,16.3,2793,6.24,18.64
PAG,2018,3422,5.53,0.2594,40.26,0.1426,7.27,18.6,2609,4.33,23.32
PAG,2017,4104,7.14,0.1538,47.72,0.2723,6.69,29.5,2395,2.74,-15.64
PAG,2016,4416,3.99,-0.433,51.35,0.2168,12.88,19.9,1751,6.29,-7.07
PAG,2015,3814,3.63,-0.4427,42.38,0.1632,11.69,18.7,1790,2.86,21.17
PAG,2014,4427,3.17,-0.4526,49.19,0.2057,15.44,17.7,1653,1.57,-13.85
PAG,2013,4254,2.71,-0.4647,47.27,0.2301,17.42,17.4,1504,1.31,4.07
PAG,2012,2716,2.05,-0.4613,30.18,0.1633,14.64,15.0,1304,2.52,56.63
PAG,2011,1737,1.94,-0.4131,19.09,0.2565,9.82,15.8,1145,2.09,58.1
PAG,2010,1604,1.18,-0.4241,17.43,0.1903,14.82,10.9,1042,-0.48,9.48
PAG,2009,1389,0.84,-0.423,15.1,0.5001,18.17,8.5,942,2.45,15.48
PAG,2008,706,-4.47,-0.2995,7.51,0.3592,-1.68,-32.7,804,5.84,101.02
PAG,2007,1659,1.27,-3.7294,17.46,0.4155,13.8,8.8,1421,0.78,-56.99
AEG,2024,10010,-0.73,-1.8105,3.74,-0.0546,-7.01,-7.1,14014,4.71,
AEG,2022,10687,-0.73,-1.8354,4.0,-0.0708,-7.01,-7.1,14014,4.1,-6.33
FBIN,2024,10001,3.4,0.1753,78.75,0.1407,23.46,20.2,2219,3.09,
FBIN,2022,7324,5.23,0.1817,55.91,0.0913,10.67,25.0,2087,22.18,40.85
FBIN,2021,14510,5.53,0.2979,103.64,0.2034,18.79,25.6,3065,1.5,-46.06
MOS,2024,9985,3.99,-1.1506,30.08,0.0001,7.75,10.9,12050,7.41,
MOS,2022,14937,10.17,-1.1311,42.43,0.0042,4.17,30.5,12055,8.01,-29.13
MOS,2021,14889,4.31,-1.2664,39.39,0.0293,9.13,15.9,10604,0.62,7.73
MOS,2020,8723,1.76,-1.4532,23.02,-0.0878,13.1,7.6,9581,1.55,71.14
MOS,2019,8196,-2.78,-1.046,21.34,-0.0371,-7.68,-10.6,9186,1.47,7.83
MOS,2018,11260,1.22,-0.7546,29.25,-0.0244,23.96,4.5,10397,-9.82,-27.02
MOS,2017,9008,-0.31,-0.1421,25.66,-0.1025,-84.03,-1.1,9618,2.53,13.96
MOS,2016,10272,0.85,0.4494,29.35,0.1915,34.49,3.0,9585,6.19,-12.56
MOS,2015,9726,2.79,0.0643,27.09,0.3206,9.72,10.1,9532,7.97,8.33
PCTY,2024,9965,3.0,0.3319,177.95,0.2142,59.93,19.2,986,-0.67,
BIO,2024,9920,-21.82,0.8165,342.07,0.1586,-14.77,-7.2,8741,1.93,
BIO,2023,9411,-21.82,0.842,324.52,0.1708,-14.77,-7.2,8741,1.93,5.41
BIO,2022,12541,-121.79,0.9494,418.03,0.1939,-3.46,-39.0,9615,1.4,-22.37
BIO,2021,22605,142.61,1.0963,753.5,0.2599,5.31,33.2,13685,-0.16,-44.52
BIO,2020,17389,128.13,1.0751,579.63,0.2381,4.56,47.2,9880,0.08,30.0
BIO,2019,11077,58.93,0.9414,369.23,0.1676,6.3,33.1,5755,0.15,56.98
BIO,2018,6958,12.25,0.5494,231.93,0.1074,19.03,8.1,4020,-0.65,59.2
BIO,2017,7104,4.12,0.3966,236.8,0.1419,58.11,4.3,2930,-1.31,-2.06
BIO,2016,5385,0.88,-0.0189,185.69,0.0823,207.11,1.0,2579,-0.81,27.52
BIO,2015,4063,3.74,0.0547,140.1,0.0712,37.2,4.6,2491,-0.95,32.54
BIO,2014,3491,3.08,0.0588,120.38,0.0837,39.3,4.0,2185,-0.79,16.38
BIO,2013,3547,2.72,0.0647,122.31,0.1028,45.6,3.7,2187,-0.92,-1.58
BIO,2012,2980,5.85,0.112,106.43,0.0826,18.01,8.7,2015,-0.61,14.92
BIO,2011,2701,6.39,0.134,96.46,0.1276,15.09,10.6,1744,-1.13,10.33
BIO,2010,2887,6.7,0.1974,103.11,0.1607,15.56,13.4,1537,-1.16,-6.44
BIO,2009,2651,5.28,0.2128,98.19,0.2566,18.33,12.6,1260,-0.69,5.01
BIO,2008,2055,3.3,0.3281,76.11,0.2648,22.96,8.3,1041,-1.27,29.0
BIO,2007,2782,3.48,0.2747,103.04,0.3118,29.91,10.1,971,-1.27,-26.13
BIO,2006,2185,3.92,0.3397,84.04,0.2651,21.16,13.5,819,-1.08,22.61
CLF,2024,9901,0.78,-2.9936,19.61,0.699,25.47,5.1,7887,2.03,
CLF,2023,10309,0.78,-3.0927,20.41,0.6168,25.84,5.1,7887,2.03,-3.96
CLF,2022,8302,2.57,-5.3418,16.12,0.5062,6.22,19.2,7791,-3.04,26.63
CLF,2021,10887,5.63,-5.4365,21.77,0.4997,3.64,79.1,5490,-25.26,-25.96
CLF,2020,5813,-0.32,-2.7769,14.57,0.4012,-47.65,-10.8,2018,-43.46,49.46
CLF,2019,2269,1.06,-2.5543,8.19,0.294,7.74,92.6,358,9.56,77.86
CLF,2018,2292,3.8,-2.0306,7.72,0.3561,2.03,-995.4,424,-3.82,6.14
CLF,2017,2138,1.28,-2.3278,7.42,0.4271,5.83,-50.7,-444,-46.37,3.95
CLF,2016,1939,0.88,-2.3461,9.79,0.4058,11.14,-10.4,-1464,-30.3,-24.19
CLF,2015,242,-5.14,-2.2143,1.58,-0.0444,-0.31,40.2,-1981,-0.33,519.14
CLF,2014,1094,-47.52,-2.1142,7.15,0.0492,-0.15,-273.3,-1431,20.58,-77.88
CLF,2013,4013,2.4,0.1967,26.4,0.2072,11.0,6.3,6070,-20.16,-72.92
CLF,2012,5496,-6.32,-0.8398,38.7,0.3598,-6.11,-15.4,4633,4.65,-31.79
CLF,2011,8917,11.55,-0.7588,63.69,0.5781,5.51,30.4,5785,-2.28,-39.23
CLF,2010,10567,7.54,-0.0215,78.27,0.6084,10.36,31.1,3846,-7.56,-18.63
CLF,2009,6037,1.64,-0.7147,48.3,0.5237,29.43,9.2,2543,-15.53,62.07
CLF,2008,2907,5.07,-0.34,28.78,0.4141,5.65,32.5,1751,-1.71,67.8
CLF,2007,4217,3.19,-0.5467,50.81,0.4373,15.92,27.6,1164,2.94,-43.35
CLF,2006,1995,3.26,-0.5377,23.75,0.2964,7.27,38.2,745,4.32,113.93
WTRG,2024,9891,1.81,0.1009,37.04,0.0535,20.11,8.5,5923,1.71,
WTRG,2022,12519,1.77,0.1039,47.78,0.0924,26.91,8.7,5377,0.48,-22.47
WTRG,2021,13570,1.68,0.1093,52.8,0.1206,31.44,8.6,5184,0.51,-9.51
WTRG,2020,11599,1.14,0.0936,46.4,0.1227,40.72,6.1,4684,-15.82,13.81
WTRG,2019,10132,1.04,0.0808,46.91,0.1214,45.12,6.6,3881,-19.14,-1.09
WTRG,2018,6084,1.08,0.0829,34.18,0.112,31.69,9.6,2009,2.37,37.24
WTRG,2017,6971,1.35,0.1123,39.16,0.1092,29.08,12.5,1958,1.82,-12.72
WTRG,2016,5328,1.32,0.1131,30.1,0.0728,22.75,12.9,1850,2.31,30.1
WTRG,2015,5258,1.14,0.0989,29.71,0.0626,26.06,11.8,1726,2.44,1.33
WTRG,2014,4716,1.32,0.1149,26.64,0.0316,20.22,14.6,1655,1.86,11.49
WTRG,2013,4169,1.26,0.1244,23.69,0.0725,18.84,15.1,1535,1.42,12.48
WTRG,2012,3557,1.13,0.1249,20.44,0.0621,18.1,14.9,1386,1.8,15.87
WTRG,2011,3055,0.83,0.0893,17.66,0.0915,21.36,11.8,1251,1.89,15.76
WTRG,2010,3092,0.73,0.0855,18.08,0.0825,24.94,10.9,1174,1.74,-2.34
WTRG,2009,2386,0.62,0.0798,14.04,0.0652,22.87,9.7,1109,2.14,28.83
WTRG,2008,2783,0.58,0.123,16.57,0.1389,28.42,9.6,1058,1.77,-15.27
WTRG,2007,2825,0.58,0.0984,17.02,0.1442,29.73,10.0,976,0.91,-2.66
WTRG,2006,3009,0.56,0.138,18.46,0.1933,32.71,10.5,921,0.01,-7.81
TREX,2024,9867,1.79,0.1995,90.52,0.4289,50.76,32.3,691,1.45,
TREX,2022,4645,1.65,0.2164,41.47,0.3049,25.16,30.3,518,3.35,118.27
TREX,2021,15544,1.81,1.5315,135.17,0.4957,74.47,31.1,725,0.42,-69.32
TREX,2020,9694,1.52,1.3734,83.57,0.5033,55.19,33.7,588,0.91,61.74
TREX,2019,5243,1.24,1.3665,44.81,0.4015,36.23,35.6,449,0.69,86.49
TREX,2018,3488,1.15,1.3133,29.81,0.3695,25.92,43.7,342,0.14,50.32
TREX,2017,3189,0.81,0.8064,27.03,0.3801,33.53,47.9,231,0.13,10.31
TREX,2016,1893,0.58,0.6415,16.04,0.4099,27.9,59.7,134,6.53,68.46
TREX,2015,1174,0.38,-2.6211,9.39,0.2618,24.41,37.9,116,3.26,70.81
TREX,2014,1363,0.32,-2.6343,10.57,0.2529,32.82,37.5,113,4.44,-11.11
TREX,2013,1327,0.26,-2.7585,9.9,0.1936,38.35,30.9,106,-0.42,6.69
TREX,2012,631,0.02,-4.027,4.89,0.1221,231.84,2.7,93,-10.89,102.45
TREX,2011,357,-0.09,-3.8614,2.9,0.0544,-30.83,-11.0,92,-1.33,68.53
TREX,2010,370,-0.08,-3.7832,3.06,0.1575,-36.79,-8.5,102,-0.83,-5.08
TREX,2009,302,-0.14,-3.7975,2.52,0.1065,-17.88,-13.2,110,0.34,21.5
HSIC,2024,9830,3.41,0.0362,75.62,0.0158,22.38,12.6,3651,4.12,
HSIC,2022,10826,3.95,0.0643,79.6,0.0435,20.12,15.1,3446,2.83,-5.01
HSIC,2021,10391,4.51,0.0931,74.22,0.0821,16.47,18.6,3425,1.14,7.25
HSIC,2020,9399,2.83,0.0369,65.73,0.0948,23.27,13.0,3348,3.92,12.92
HSIC,2019,9770,4.7,0.0977,66.01,0.0969,14.06,24.3,2998,2.9,-0.43
HSIC,2018,11878,3.51,0.0699,77.63,0.1338,22.17,18.2,2961,2.84,-14.97
HSIC,2017,10968,2.59,0.0678,69.86,0.179,27.0,14.1,2811,3.37,11.13
HSIC,2016,12211,3.14,0.1044,75.38,0.1389,24.1,17.6,2793,2.69,-7.32
HSIC,2015,13027,2.89,0.1305,78.48,0.1737,27.19,16.8,2884,1.88,-3.95
HSIC,2014,11570,2.77,0.1465,68.46,0.1716,24.82,16.5,2814,2.15,14.63
HSIC,2013,9824,2.51,0.1594,57.12,0.1837,22.77,16.2,2785,2.45,19.86
HSIC,2012,7036,2.22,0.1302,40.21,0.1359,18.13,15.2,2614,3.02,42.06
HSIC,2011,5822,2.04,0.1424,32.34,0.1632,15.84,14.7,2432,0.69,24.3
HSIC,2010,5736,1.81,0.1671,31.87,0.1839,17.61,14.1,2412,-2.99,1.5
HSIC,2009,4797,1.75,0.2218,26.95,0.1727,15.42,15.1,2161,0.73,18.25
HSIC,2008,3161,1.34,0.2028,17.76,0.3609,13.2,12.7,1772,-0.06,51.76
HSIC,2007,5556,1.2,0.4194,31.39,0.3277,26.24,13.0,1780,-1.5,-43.43
HSIC,2006,4338,0.93,-0.5566,24.65,0.3699,26.49,11.8,1471,-1.5,27.35
CUBE,2024,9768,1.68,0.5004,43.41,0.0955,26.01,13.5,2807,4.59,
CUBE,2022,9039,1.29,0.4193,40.17,0.1385,31.03,10.3,2826,-5.78,8.07
CUBE,2021,11569,1.1,-0.6653,56.71,0.1809,51.77,10.5,2872,-2.66,-29.16
CUBE,2020,6563,0.85,-0.5278,33.83,0.1269,39.63,9.3,1832,2.24,67.64
CUBE,2019,6093,0.89,-0.6123,31.9,0.1538,36.03,9.5,1799,0.82,6.05
CUBE,2018,5345,0.89,0.1466,28.89,0.1439,32.61,9.8,1710,2.07,10.41
CUBE,2017,5231,0.74,-0.0265,28.9,0.273,38.95,8.3,1629,2.73,-0.03
CUBE,2016,4820,0.45,-0.2369,27.08,0.2075,60.3,4.7,1655,-2.09,6.73
CUBE,2015,5283,0.43,-0.1907,31.26,0.1611,73.68,4.7,1643,-10.51,-13.38
GWRE,2024,9762,-0.85,-0.3829,119.05,0.0986,-105.45,-5.8,1206,1.96,
GWRE,2023,6908,-1.36,-0.3774,84.24,0.0987,-61.76,-9.3,1199,1.67,41.31
GWRE,2022,6514,-2.16,-0.3799,77.55,0.0823,-36.1,-12.3,1452,0.01,8.64
TTC,2024,9739,3.16,0.0667,93.64,0.1247,29.96,22.0,1511,1.82,
TTC,2023,8395,3.16,0.0844,80.72,0.1316,25.46,22.0,1511,1.98,16.01
TTC,2022,10986,4.23,0.1265,104.63,0.1622,24.78,35.6,1352,3.77,-22.85
TTC,2021,10162,3.82,0.1392,94.97,0.1946,24.79,34.2,1151,1.25,10.17
TTC,2020,8809,3.06,0.1233,81.56,0.2399,26.72,32.4,1115,0.67,16.44
TTC,2019,8222,2.57,0.1298,76.84,0.2314,30.01,34.2,859,1.72,6.15
TTC,2018,5945,2.56,0.1828,56.08,0.248,21.86,43.1,668,3.73,37.01
TTC,2017,6773,2.47,0.1283,62.71,0.273,25.3,44.7,617,1.76,-10.57
TTC,2016,5234,2.1,0.0928,47.58,0.1914,22.66,43.0,550,2.65,31.8
TTC,2015,4125,1.81,0.088,37.16,0.1957,20.47,44.7,462,2.81,28.04
TTC,2014,3436,1.54,0.085,30.41,0.1931,19.77,44.9,408,3.8,22.22
TTC,2013,3369,1.33,0.0837,29.04,0.1959,21.76,43.5,358,3.5,4.7
TTC,2012,2480,1.09,0.0907,20.84,0.1871,19.14,41.5,312,5.68,39.36
TTC,2011,1657,0.94,0.2251,13.26,0.1862,14.08,40.0,266,6.4,57.21
TTC,2010,1777,0.7,0.1627,13.46,0.2405,19.06,31.2,275,9.03,-1.53
TTC,2009,1267,0.44,0.1216,8.86,0.2062,20.16,17.4,315,7.66,51.94
TTC,2008,1195,0.79,0.2067,7.91,0.1915,9.99,31.2,364,9.65,11.96
TTC,2007,2210,0.88,1.0659,13.56,0.3032,15.52,33.8,370,6.49,-41.63
TTC,2006,1768,0.75,0.9564,10.28,0.2145,13.69,31.0,392,5.52,31.9
TTEK,2024,9592,4.35,0.2581,180.98,0.2697,41.53,16.1,1538,0.19,
TTEK,2023,8095,5.14,0.2041,152.74,0.246,29.61,19.8,1403,1.57,18.49
TTEK,2022,6853,4.91,-5.5329,126.91,0.2213,26.05,21.6,1183,1.64,20.35
TTEK,2021,8211,4.31,-5.6607,152.06,0.2365,35.27,19.9,1234,1.13,-16.54
TTEK,2020,4918,3.21,-5.6807,91.07,0.2071,28.29,17.4,1037,2.33,66.96
TTEK,2019,4642,2.89,-5.6722,84.4,0.1851,29.26,16.1,989,1.77,7.91
TTEK,2018,3779,2.46,-5.7029,67.48,0.1379,27.61,14.4,966,2.87,25.07
TTEK,2017,2632,2.07,-5.6732,46.18,0.0879,22.33,13.0,928,2.59,46.14
TTEK,2016,2037,1.44,-5.6835,35.12,0.0761,24.31,9.8,869,5.17,31.48
TTEK,2015,1500,0.64,-5.7811,24.59,0.0514,38.4,4.2,856,6.75,42.82
TTEK,2014,1619,1.68,-5.8621,25.3,0.0597,14.95,10.5,1012,-0.33,-2.79
TTEK,2013,1676,-0.03,-0.7061,25.78,0.092,-782.63,-0.2,997,-0.95,-1.89
TTEK,2012,1672,1.65,-0.7442,26.54,0.0592,16.01,10.9,1019,-1.85,-2.85
TTEK,2011,1171,1.45,-1.1208,18.89,0.1698,13.0,10.9,854,-1.11,40.52
TTEK,2010,1308,1.25,-1.1455,21.44,0.1221,17.03,10.8,748,-1.79,-11.92
TTEK,2009,1558,1.45,-1.1588,25.97,0.117,17.91,14.9,646,-2.28,-17.42
TTEK,2008,1515,1.04,-1.1633,25.68,0.1924,24.88,13.0,511,-1.84,1.12
TTEK,2007,1232,0.8,-1.1522,21.24,0.1704,26.59,11.9,415,-1.14,20.89
TTEK,2006,1004,0.64,-1.1324,17.61,0.1722,27.43,10.9,354,-2.04,20.59
APA,2024,9567,5.02,-10.2211,31.06,0.0255,6.3,229.8,1078,9.83,
APA,2022,15008,11.05,-10.6917,45.2,0.0278,4.09,924.9,423,12.5,-31.29
APA,2021,9768,2.6,-10.985,26.12,-0.0423,10.04,-79.2,-1595,1.29,73.08
APA,2020,5356,-12.86,-10.9153,14.17,-0.1503,-1.1,315.5,-1639,2.03,84.33
APA,2019,9623,-9.43,-10.9003,25.53,-0.1304,-2.71,-61.5,3255,5.72,-44.49
APA,2018,9963,0.11,-2.1724,26.08,-0.1062,249.08,0.5,7130,3.54,-2.13
APA,2017,16083,3.42,-2.2218,42.21,-0.0209,12.33,18.8,7416,1.34,-38.21
APA,2016,24082,-3.71,-2.0907,63.54,-0.0177,-17.14,-25.7,6238,1.34,-33.57
APA,2015,16810,-27.4,-1.9834,44.47,0.0028,-1.62,-76.0,7888,3.76,42.88
APA,2014,23594,-21.76,-2.0128,61.44,0.0303,-2.82,-27.3,25937,6.92,-27.62
APA,2013,34310,5.53,-1.4134,86.86,0.1022,15.68,6.7,33396,-2.94,-29.26
APA,2012,30716,4.95,-1.3741,78.96,0.1187,15.96,6.3,31331,3.05,10.0
APA,2011,34788,11.75,-1.1934,90.59,0.18,7.72,16.6,28993,-10.72,-12.84
APA,2010,43470,8.53,-1.2746,123.49,0.2253,14.49,14.9,24377,-6.35,-26.64
APA,2009,34683,-0.87,-0.0202,103.22,0.1715,-118.78,-1.9,15779,0.2,19.64
APA,2008,24943,2.11,0.4389,74.46,0.2281,35.33,4.2,16509,0.29,38.64
APA,2007,35773,8.45,0.2533,107.43,0.3138,12.75,19.5,15378,-0.38,-30.69
APA,2006,21909,7.72,0.0366,66.59,0.2146,8.6,20.8,13191,0.66,61.32
QGEN,2024,9525,1.48,-0.8842,41.23,0.0592,28.33,9.3,3808,2.86,
QGEN,2023,9910,1.48,-0.8711,42.9,0.0823,29.04,9.3,3808,-0.21,-3.88
QGEN,2022,11355,1.84,-0.7735,49.37,0.0915,26.83,12.7,3467,-2.25,-13.1
QGEN,2021,12635,2.43,-0.8018,57.17,0.1422,23.53,18.4,2859,0.93,-13.65
QGEN,2020,12199,1.62,-0.8181,54.95,0.172,33.96,13.9,2483,-3.28,4.04
QGEN,2019,7622,-0.19,0.2185,34.65,0.0742,-183.87,-1.6,2537,2.86,58.61
QGEN,2018,7805,0.87,0.3591,35.48,0.0672,41.0,7.4,2635,-0.19,-2.34
QGEN,2017,7255,0.19,0.0073,32.83,0.0836,179.61,1.6,2541,2.5,8.07
QGEN,2016,6529,0.35,0.1488,28.64,0.0591,81.2,3.1,2607,-0.14,14.64
QGEN,2015,6415,0.58,0.1591,28.38,0.0864,49.29,5.2,2566,1.71,0.88
QGEN,2014,5487,0.52,0.1608,24.28,0.099,47.15,4.3,2650,-4.12,16.91
QGEN,2013,5584,0.32,0.1156,25.5,0.1122,80.85,2.6,2714,-0.59,-4.78
